,year,fips,covid_cases,county_name
8961,2020,53069,47,Wahkiakum County 
8964,2020,53071,3386,Walla Walla County 
8967,2020,53073,3346,Whatcom County 
8970,2020,53075,2727,Whitman County 
8973,2020,53077,19069,Yakima County 
8976,2020,54001,605,Barbour County 
8979,2020,54003,5084,Berkeley County 
8982,2020,54005,900,Boone County 
8985,2020,54007,210,Braxton County 
8988,2020,54009,1144,Brooke County 
8991,2020,54011,4390,Cabell County 
8994,2020,54013,114,Calhoun County 
8997,2020,54015,223,Clay County 
9000,2020,54017,200,Doddridge County 
9003,2020,54019,1477,Fayette County 
9006,2020,54021,270,Gilmer County 
9009,2020,54023,647,Grant County 
9012,2020,54025,1087,Greenbrier County 
9015,2020,54027,780,Hampshire County 
9018,2020,54029,1529,Hancock County 
9021,2020,54031,614,Hardy County 
9024,2020,54033,2323,Harrison County 
9027,2020,54035,982,Jackson County 
9030,2020,54037,2020,Jefferson County 
9033,2020,54039,7611,Kanawha County 
9036,2020,54041,392,Lewis County 
9039,2020,54043,634,Lincoln County 
9042,2020,54045,1364,Logan County 
9045,2020,54047,796,McDowell County 
9048,2020,54049,1415,Marion County 
9051,2020,54051,1767,Marshall County 
9054,2020,54053,886,Mason County 
9057,2020,54055,2114,Mercer County 
9060,2020,54057,1978,Mineral County 
9063,2020,54059,1207,Mingo County 
9066,2020,54061,4596,Monongalia County 
9069,2020,54063,522,Monroe County 
9072,2020,54065,525,Morgan County 
9075,2020,54067,546,Nicholas County 
9078,2020,54069,2185,Ohio County 
9081,2020,54071,214,Pendleton County 
9084,2020,54073,277,Pleasants County 
9087,2020,54075,314,Pocahontas County 
9090,2020,54077,1259,Preston County 
9093,2020,54079,2629,Putnam County 
9096,2020,54081,2292,Raleigh County 
9099,2020,54083,983,Randolph County 
9102,2020,54085,282,Ritchie County 
9105,2020,54087,254,Roane County 
9108,2020,54089,354,Summers County 
9111,2020,54091,565,Taylor County 
9114,2020,54093,267,Tucker County 
9117,2020,54095,272,Tyler County 
9120,2020,54097,699,Upshur County 
9123,2020,54099,1468,Wayne County 
9126,2020,54101,119,Webster County 
9129,2020,54103,576,Wetzel County 
9132,2020,54105,173,Wirt County 
9135,2020,54107,4076,Wood County 
9138,2020,54109,1005,Wyoming County 
9141,2020,55001,1424,Adams County 
9144,2020,55003,1036,Ashland County 
9147,2020,55005,4556,Barron County 
9150,2020,55007,918,Bayfield County 
9153,2020,55009,27599,Brown County 
9156,2020,55011,1004,Buffalo County 
9159,2020,55013,1088,Burnett County 
9162,2020,55015,4999,Calumet County 
9165,2020,55017,5960,Chippewa County 
9168,2020,55019,3097,Clark County 
9171,2020,55021,4503,Columbia County 
9174,2020,55023,1588,Crawford County 
9177,2020,55025,34184,Dane County 
9180,2020,55027,10955,Dodge County 
9183,2020,55029,2186,Door County 
9186,2020,55031,3494,Douglas County 
9189,2020,55033,3760,Dunn County 
9192,2020,55035,9358,Eau Claire County 
9195,2020,55037,413,Florence County 
9198,2020,55039,11094,Fond du Lac County 
9201,2020,55041,904,Forest County 
9204,2020,55043,4510,Grant County 
9207,2020,55045,2391,Green County 
9210,2020,55047,1727,Green Lake County 
9213,2020,55049,1738,Iowa County 
9216,2020,55051,522,Iron County 
9219,2020,55053,2374,Jackson County 
9222,2020,55055,7201,Jefferson County 
9225,2020,55057,2467,Juneau County 
9228,2020,55059,13738,Kenosha County 
9231,2020,55061,2169,Kewaunee County 
9234,2020,55063,10527,La Crosse County 
9237,2020,55065,1344,Lafayette County 
9240,2020,55067,1926,Langlade County 
9243,2020,55069,2586,Lincoln County 
9246,2020,55071,6917,Manitowoc County 
9249,2020,55073,12951,Marathon County 
9252,2020,55075,3859,Marinette County 
9255,2020,55077,1299,Marquette County 
9258,2020,55078,711,Menominee County 
9261,2020,55079,90816,Milwaukee County 
9264,2020,55081,3483,Monroe County 
9267,2020,55083,4117,Oconto County 
9270,2020,55085,2844,Oneida County 
9273,2020,55087,17467,Outagamie County 
9276,2020,55089,7067,Ozaukee County 
9279,2020,55091,688,Pepin County 
9282,2020,55093,3586,Pierce County 
9285,2020,55095,3041,Polk County 
9288,2020,55097,5874,Portage County 
9291,2020,55099,1012,Price County 
9294,2020,55101,19441,Racine County 
9297,2020,55103,1112,Richland County 
9300,2020,55105,12961,Rock County 
9303,2020,55107,1135,Rusk County 
9306,2020,55109,6501,St. Croix County 
9309,2020,55111,4628,Sauk County 
9312,2020,55113,1233,Sawyer County 
9315,2020,55115,4547,Shawano County 
9318,2020,55117,11772,Sheboygan County 
9321,2020,55119,1770,Taylor County 
9324,2020,55121,3017,Trempealeau County 
9327,2020,55123,1569,Vernon County 
9330,2020,55125,1643,Vilas County 
9333,2020,55127,9402,Walworth County 
9336,2020,55129,1089,Washburn County 
9339,2020,55131,13108,Washington County 
9342,2020,55133,37167,Waukesha County 
9345,2020,55135,4742,Waupaca County 
9348,2020,55137,2055,Waushara County 
9351,2020,55139,16881,Winnebago County 
9354,2020,55141,5998,Wood County 
9357,2020,56001,3460,Albany County 
9360,2020,56003,767,Big Horn County 
9363,2020,56005,4176,Campbell County 
9366,2020,56007,944,Carbon County 
9369,2020,56009,796,Converse County 
9372,2020,56011,388,Crook County 
9375,2020,56013,3959,Fremont County 
9378,2020,56015,1002,Goshen County 
9381,2020,56017,227,Hot Springs County 
9384,2020,56019,534,Johnson County 
9387,2020,56021,7012,Laramie County 
9390,2020,56023,906,Lincoln County 
9393,2020,56025,6443,Natrona County 
9396,2020,56027,140,Niobrara County 
9399,2020,56029,1985,Park County 
9402,2020,56031,434,Platte County 
9405,2020,56033,2521,Sheridan County 
9408,2020,56035,592,Sublette County 
9411,2020,56037,2943,Sweetwater County 
9414,2020,56039,2121,Teton County 
9417,2020,56041,1540,Uinta County 
9420,2020,56043,768,Washakie County 
9423,2020,56045,475,Weston County 
